1570,2963
1577,21914
1583,28769
1591,6148
1598,14727
1600,23492
1610,6985
1613,26561
1630,4329
1642,28641
1644,27467
1663,6840
1666,10329
1670,11427
1672,5218
1680,28230
1681,28937
1688,5043
1689,18789
1691,14360
1694,7367
1696,6674
1698,5285
1700,21273
1704,28419
1706,6214
1707,1731
1708,24486
1712,22446
1713,10680
1717,23779
1721,18641
1731,1707
1737,25349
1739,8414
1742,16116
1743,9724
1752,19149
1755,27060
1756,25556
1758,20551
1771,15114
1772,1003
1773,20750
1776,23513
1778,27028
1783,15672
1788,20386
1791,12352
1797,8978
1801,5558
1803,11923
1807,27932
1816,7963
1822,8763
1827,12420
1828,10479
1831,20846
1832,12787
1849,6771
1850,14758
1852,3640
1867,7409
1878,179
1880,26260
1884,19339
1889,6234
1902,18879
1903,21796
1905,2963
1909,19416
1912,16429
1916,10144
1917,14025
1918,22555
1925,23649
1926,24849
1932,16079
1935,25464
1938,24180
1941,27870
1950,16800
1962,11963
1966,9290
1969,14585
1972,22894
1975,23007
1979,5848
1989,10106
1993,5359
1994,20462
1995,19160
1996,7373
2000,24562
2008,24960
2016,16700
2024,1147
2027,20480
2030,22840
2033,19421
2042,13079
2043,6219
2048,19927
2053,15988
2059,22556
2060,588
2072,17372
2073,9613
2084,16620
2086,12132
2087,24917
2090,25857
2092,28626
2099,26737
2101,4195
2103,20668
2115,4989
2121,8410
2122,11397
2123,24379
2128,15584
2156,25634
2159,22757
2160,6154
2163,25997
2167,27739
2169,19570
2170,4262
2173,5573
2176,15353
2179,11080
2197,22877
2198,28463
2199,7577
2208,10726
2209,9579
2217,17262
2226,6321
2227,26114
2233,14580
2234,16607
2236,993
2239,28008
2240,11309
2249,1282
2251,16411
2252,14817
2254,8992
2257,26722
2260,26288
2262,11323
2266,23439
2267,27583
2270,25380
2273,19887
2278,712
2291,24537
2306,20366
2308,22278
2319,7314
2322,21091
2323,6822
2326,4735
2333,6307
2335,27758
2347,19751
2349,20736
2350,21146
2351,20476
2352,14777
2353,10645
2356,16762
2358,3433
2359,140
2367,28087
2368,14265
2371,9396
2372,14426
2373,6908
2374,24195
2375,3746
2379,13569
2382,2394
2384,27810
2386,5908
2388,6379
2394,2382
2410,25619
2412,7963
2416,27319
2421,11624
2429,14712
2432,27261
2436,27625
2437,10240
2438,1325
2440,993
2442,5157
2445,8296
2452,27028
2455,22556
2457,18653
2463,16783
2469,18639
2470,14585
2471,6113
2476,17945
2478,8633
2482,2929
2491,3536
2495,14138
2498,16488
2501,27533
2504,6203
2513,23656
2516,6797
2519,1439
2524,2684
2526,27179
2534,19043
2535,14048
2542,12161
2568,24687
2570,24323
2571,26982
2574,10098
2576,3416
2589,24026
2593,13749
2594,13174
2600,4528
2605,25618
2609,9045
2610,9848
2612,5482
2613,3621
2618,20101
2621,10967
2626,12162
2627,22473
2635,9878
2641,21078
2643,15883
2655,25372
2656,11330
2669,21796
2674,917
2683,12168
2684,28169
2685,21117
2689,16395
2690,2742
2693,20313
2694,29022
2695,13162
2699,19867
2705,8049
2710,27856
2713,26852
2716,27553
2722,20858
2729,20630
2730,917
2734,9207
2736,16700
2739,25488
2740,3382
2742,13442
2750,2513
2762,17277
2764,14794
2766,14573
2771,2669
2783,24984
2787,14678
2790,26611
2791,28334
2803,15992
2804,7997
2805,11615
2806,11427
2809,19681
2812,8830
2815,12520
2816,8207
2822,19973
2825,3033
2826,29203
2835,23070
2836,4452
2843,23237
2846,1135
2853,18571
2865,5487
2868,4331
2872,22
2876,8739
2890,15187
2891,24087
2896,19341
2898,11127
2899,11793
2903,11127
2908,13773
2909,25219
2914,16821
2916,9486
2919,16134
2927,14972
2929,11793
2934,17629
2936,28028
2939,16453
2942,22473
2944,27888
2945,143
2960,5133
2963,7208
2966,5297
2967,9745
2968,27791
2971,10329
2976,16788
2990,15730
2992,16009
2993,8000
2994,22751
2999,26716
3000,17478
3003,1880
3027,10144
3029,17629
3032,14074
3033,2825
3034,11080
3040,23914
3046,4580
3047,11776
3051,3776
3068,28463
3069,9030
3071,24272
3074,25917
3075,5393
3077,20572
3082,14648
3088,8210
3091,17242
3093,17163
3101,27625
3102,15158
3105,18275
3106,6284
3123,7260
3126,24581
3135,5655
3145,11371
3149,4674
3150,10857
3151,4067
3162,14014
3164,28790
3168,787
3171,11571
3174,14678
3176,4294
3178,4003
3181,12259
3184,4441
3185,28034
3190,19632
3192,1155
3196,3967
3203,7063
3209,4331
3210,11224
3214,18739
3219,10878
3223,21503
3228,7105
3229,4331
3234,19702
3237,17973
3239,27981
3249,16488
3252,7875
3254,4571
3255,4691
3259,8702
3272,9569
3273,6431
3283,12033
3284,24193
3285,23831
3295,24856
3300,8692
3302,6864
3304,27111
3306,23680
3308,13020
3313,24929
3324,10481
3326,149
3327,23881
3328,6148
3329,19814
3334,27593
3346,21067
3350,26665
3361,19757
3362,24519
3364,1950
3369,19882
3370,12754
3371,4254
3377,8234
3380,6089
3382,13646
3384,25214
3390,11080
3392,16129
3393,14020
3396,23021
3398,10970
3403,9906
3404,28125
3406,24591
3408,26197
3409,323
3416,2576
3417,8676
3419,4939
3423,10878
3428,27985
3433,21148
3438,4302
3441,9800
3444,22319
3445,11199
3447,4835
3449,871
3457,9549
3458,20156
3462,24537
3463,20007
3469,4051
3476,26619
3482,17657
3492,12732
3495,25488
3497,18388
3503,22266
3507,5094
3510,19570
3513,14144
3514,22983
3515,14647
3528,8996
3533,11471
3534,25372
3536,2491
3542,17708
3543,23323
3544,2968
3550,20708
3552,26056
3553,22991
3555,11330
3559,25747
3564,22180
3586,29269
3590,20411
3592,24060
3605,13773
3606,125
3607,17333
3613,3027
3619,26380
3621,2613
3625,26316
3626,10329
3627,28370
3629,16788
3633,21981
3639,22349
3640,28728
3647,27760
3649,7265
3650,9381
3651,18868
3654,27700
3658,21838
3665,11888
3671,21945
3672,23214
3677,23662
3678,16483
3686,20661
3697,14024
3698,6028
3699,12285
3702,13720
3710,7976
3714,28169
3719,2963
3720,15159
3723,24869
3734,29095
3740,12259
3745,27758
3746,25558
3752,13853
3755,24412
3759,599
3760,4544
3766,360
3771,18084
3774,23284
3775,8978
3776,9499
3781,19038
3787,22994
3799,4735
3800,27256
3802,19179
3803,9192
3804,911
3805,7492
3809,1148
3813,3804
3815,11010
3817,9907
3821,8020
3822,3327
3826,16328
3827,13461
3828,19639
3847,11578
3850,14236
3852,24554
3854,28053
3857,25420
3861,19937
3863,15612
3866,14339
3874,19751
3886,7572
3887,18957
3888,19835
3889,5014
3901,18180
3913,15584
3924,5372
3926,10059
3933,25991
3935,8278
3936,3214
3937,15138
3938,9919
3941,21503
3954,10737
3958,20388
3967,3196
3974,22837
3977,23284
3979,25099
3980,7309
3983,26962
3991,24194
3995,12058
3999,5803
4003,3178
4010,1752
4012,4525
4014,26858
4019,16540
4021,17455
4022,488
4037,9295
4038,14068
4039,15811
4040,7446
4047,22012
4048,28954
4050,3550
4051,17423
4052,10638
4053,17690
4058,9613
4059,6820
4060,27137
4067,3151
4076,2771
4078,2655
4080,15874
4081,29266
4090,24036
4102,8097
4103,12840
4111,25871
4125,26763
4127,22715
4128,14472
4131,8993
4147,1962
4154,527
4157,3047
4161,2349
4162,17549
4163,3444
4169,3171
4171,9462
4172,569
4186,26886
4195,20507
4201,13457
4208,8186
4209,10094
4212,17582
4216,15091
4220,14596
4221,10916
4230,23863
4235,629
4238,28481
4239,12996
4250,9609
4254,27659
4258,4090
4259,8775
4260,22446
4262,4795
4268,2478
4270,230
4279,12444
4281,5845
4286,21738
4287,29322
4290,11615
4294,3176
4298,17195
4300,12557
4302,3438
4306,6698
4307,15365
4313,19038
4314,10232
4316,9079
4317,23465
4320,24455
4324,23628
4326,10970
4327,20476
4329,2963
4331,26445
4335,22393
4336,26357
4338,24541
4339,22911
4351,25249
4354,11278
4361,7671
4366,19102
4370,20555
4371,7410
4374,26777
4381,22425
4389,20827
4391,6459
4396,27438
4398,26546
4400,21273
4408,8763
4410,16390
4411,12285
4412,5069
4418,8696
4424,18879
4427,26127
4433,22016
4440,16116
4441,3184
4443,4758
4447,1119
4452,14048
4457,10449
4475,10302
4479,13701
4486,28308
4491,18544
4494,28049
4497,6104
4498,11234
4499,25488
4509,8025
4510,26614
4511,23640
4515,15151
4520,15661
4525,21233
4528,18038
4531,26667
4532,5106
4534,12541
4535,6094
4538,2945
4542,9952
4543,20831
4544,7743
4545,5437
4549,9180
4551,937
4569,16407
4571,18805
4578,1192
4580,3046
4582,27136
4587,24986
4595,9236
4598,11330
4605,26124
4607,12828
4612,27804
4618,14328
4620,21728
4625,4676
4626,27618
4641,22328
4644,21796
4647,24720
4648,16693
4651,14266
4657,9639
4661,15269
4662,19
4664,7096
4667,9226
4669,4216
4674,9472
4676,28992
4683,6374
4685,28727
4689,7376
4691,8327
4694,25791
4709,14360
4718,23103
4731,2826
4734,2513
4735,23116
4736,4331
4738,10871
4741,1822
4750,1017
4758,4443
4761,24428
4762,14236
4763,10788
4767,14701
4775,12977
4779,5966
4790,8890
4792,12198
4794,14407
4795,15934
4802,14917
4806,21655
4807,21092
4808,17343
4813,1600
4816,7645
4819,12656
4822,23130
4825,6783
4831,11176
4834,19126
4835,28003
4845,19751
4846,18522
4852,26890
4870,1306
4873,14157
4887,11199
4888,6167
4892,22126
4896,8150
4899,17197
4913,4498
4918,25366
4919,15446
4924,10340
4926,1121
4927,18599
4931,29290
4938,16199
4939,5267
4945,871
4949,11176
4953,12444
4958,21659
4959,26852
4960,12737
4964,18943
4970,1428
4980,28617
4986,10745
4989,2115
4993,7335
4997,8643
5009,12220
5011,27792
5012,4374
5014,7096
5015,16176
5035,22843
5036,28759
5041,7611
5043,24669
5050,13193
5051,871
5053,12329
5054,16009
5058,489
5062,7037
5067,28360
5069,16315
5074,5962
5077,13647
5081,26871
5086,143
5087,22420
5093,5803
5094,15350
5098,6319
5099,27508
5106,4532
5114,3826
5122,12161
5131,28184
5133,2000
5136,28410
5148,13883
5150,149
5151,17912
5152,23423
5157,21758
5169,23736
5176,1233
5184,3991
5185,10970
5190,13779
5192,17682
5197,26806
5199,22269
5211,23982
5213,10059
5218,28784
5219,29211
5221,23947
5226,12598
5230,23686
5250,16606
5254,26665
5260,837
5264,9834
5266,9641
5267,4939
5268,27837
5269,21495
5283,11914
5285,21975
5290,4324
5297,11080
5299,19277
5300,28774
5303,24323
5304,15751
5305,16884
5306,8389
5310,143
5312,1554
5314,12329
5315,8277
5319,10302
5320,10288
5324,25733
5328,28128
5329,19312
5330,24225
5334,5736
5336,28227
5337,5818
5341,6606
5349,6609
5357,21672
5359,10535
5367,17937
5369,5470
5370,24933
5372,3924
5376,19671
5377,24307
5387,12168
5393,3075
5399,14073
5403,16519
5410,6070
5411,8721
5416,12990
5421,19199
5422,29042
5429,27501
5437,4545
5441,12674
5442,19182
5443,25556
5445,28774
5448,28665
5454,23662
5458,8058
5461,14700
5462,13451
5464,8231
5466,28954
5469,18741
5470,17945
5474,24446
5475,7856
5478,16606
5482,2612
5487,25096
5492,21887
5503,29214
5506,10557
5509,8965
5515,27473
5518,2319
5519,24977
5523,11026
5529,21657
5539,28435
5540,17214
5554,24072
5557,8193
5558,9794
5573,9590
5574,23259
5585,931
5590,17061
5591,10079
5592,16926
5593,28435
5594,5851
5598,15661
5613,6349
5615,628
5619,17535
5620,7600
5621,13570
5625,6729
5627,11886
5638,6352
5639,26563
5640,28316
5642,10010
5643,17657
5650,5330
5652,16871
5655,23662
5659,19374
5660,27407
5661,7105
5662,26520
5667,476
5670,19951
5680,7868
5682,13554
5685,10610
5696,4735
5697,27687
5703,24272
5705,5746
5706,2160
5712,13987
5724,17945
5725,26605
5736,21067
5738,9640
5740,22393
5746,22552
5751,24026
5764,22359
5768,26659
5776,2826
5779,24344
5791,13779
5796,2783
5797,8384
5799,28855
5803,3999
5807,5469
5813,16849
5814,24194
5818,5337
5820,8965
5824,20366
5831,20642
5832,15622
5833,14887
5834,29084
5836,3803
5843,8726
5845,4281
5848,7323
5851,17476
5856,6245
5858,24581
5863,2257
5876,3228
5883,12610
5896,21838
5904,12557
5908,2386
5912,24541
5914,16085
5936,29238
5937,6210
5940,15542
5943,7893
5950,27401
5955,13723
5957,5736
5962,5074
5966,14780
5971,20158
5987,7399
5995,20897
5996,15814
5998,26919
6007,7356
6012,6652
6014,4735
6019,13971
6021,7766
6024,6843
6028,27625
6029,11946
6035,15766
6036,24537
6037,8680
6039,20946
6041,18967
6050,24203
6051,18805
6052,3196
6057,16085
6070,26745
6077,3723
6080,23662
6085,13442
6089,13752
6090,26636
6092,28687
6094,4535
6096,18730
6098,526
6100,25329
6101,9297
6104,4262
6112,29092
6113,2471
6114,17333
6117,15721
6118,3534
6129,23516
6132,22989
6133,22995
6143,4147
6145,2669
6147,22577
6148,14261
6152,28855
6153,14712
6154,2160
6158,14446
6160,16110
6163,29099
6166,14030
6167,18692
6171,7059
6174,25753
6175,17197
6178,22731
6179,28885
6180,26011
6190,18801
6191,11176
6193,21659
6199,8778
6203,13070
6208,21092
6210,27849
6211,3515
6214,12146
6215,519
6219,12329
6226,7184
6234,1889
6236,23656
6239,4320
6242,15390
6243,8302
6245,28855
6246,11061
6247,8838
6255,24780
6260,19335
6263,22156
6274,16956
6284,3106
6287,12606
6288,8628
6290,25372
6294,25372
6299,12486
6303,15804
6305,10647
6306,217
6307,3938
6309,17606
6319,24015
6321,23492
6326,23872
6328,2669
6329,13067
6331,16540
6337,18483
6339,3123
6341,23656
6348,13592
6349,2594
6352,24922
6357,21482
6362,6582
6364,18912
6371,9948
6374,10559
6379,14407
6382,23071
6384,24348
6391,25079
6393,2198
6394,13559
6395,10928
6398,2826
6400,10893
6401,11328
6402,9800
6431,3273
6432,7025
6434,26659
6435,13771
6438,14995
6445,16186
6447,27373
6448,12836
6459,4391
6461,11851
6462,27505
6465,6148
6466,23031
6467,15751
6473,10584
6480,17205
6482,29474
6497,11652
6498,13618
6500,22833
6505,2101
6511,15652
6520,15602
6529,15653
6531,10097
6539,23532
6542,22359
6543,24575
6546,4949
6548,18741
6550,12008
6565,17606
6566,5652
6569,21783
6571,14486
6582,6362
6591,23214
6592,16138
6596,6918
6597,24601
6599,25005
6602,12346
6605,2024
6606,5341
6609,5349
6617,20548
6621,12285
6624,17459
6630,27897
6635,2394
6638,6665
6641,13044
6652,29331
6655,876
6656,16104
6665,29505
6670,2685
6672,16110
6673,15899
6674,1696
6680,9620
6681,5266
6682,20327
6690,28517
6698,4306
6701,9838
6706,21833
6714,16014
6716,11936
6718,26564
6724,18687
6726,2669
6728,19632
6729,11026
6731,14470
6734,21692
6737,4161
6738,11967
6740,21796
6741,17470
6742,4361
6747,2963
6754,10513
6757,12161
6765,4835
6766,26005
6767,13390
6769,20300
6770,2535
6771,7179
6778,22736
6780,28642
6783,17488
6792,23338
6793,14339
6796,15491
6797,25970
6798,5796
6801,18180
6804,11523
6805,1379
6806,28276
6815,8758
6817,29092
6820,12394
6822,2323
6823,8540
6825,28797
6827,11977
6828,28230
6833,4767
6836,1140
6839,14596
6840,24871
6842,20454
6843,6024
6856,10338
6863,25346
6864,25299
6868,25346
6869,21293
6876,16205
6877,24975
6878,10655
6880,14261
6895,17348
6900,5515
6903,3350
6904,12444
6906,15663
6908,18805
6909,13754
6911,20473
6918,679
6927,26394
6929,8719
6931,25648
6932,18824
6934,14679
6936,4361
6942,16787
6947,16849
6948,2432
6951,11924
6961,25781
6968,24616
6980,22506
6981,29234
6985,1610
6988,599
7002,18782
7004,19113
7007,16681
7012,29039
7015,13737
7019,7417
7025,6432
7026,1306
7028,16110
7037,13285
7038,12243
7041,25776
7042,22484
7045,15652
7047,26011
7048,15799
7059,4411
7061,6331
7063,3203
7070,14794
7071,8193
7075,1788
7079,25714
7080,24730
7081,25211
7083,19885
7086,628
7089,24194
7090,9030
7096,25329
7101,17664
7103,3937
7105,3228
7113,28045
7119,22393
7127,10686
7133,10481
7139,15859
7145,23294
7150,12132
7160,26754
7168,12395
7169,13498
7170,21601
7172,10479
7173,14261
7179,6771
7183,23649
7184,21672
7186,24178
7188,24977
7203,17214
7207,7680
7208,2963
7220,22576
7221,4544
7227,7762
7230,3228
7233,8099
7235,4544
7244,13953
7248,1000
7250,16802
7251,1370
7252,6820
7260,3123
7262,12606
7263,18013
7265,1499
7269,13080
7278,17478
7282,6255
7286,15751
7297,17438
7299,2384
7304,25338
7309,16823
7311,7737
7312,13389
7314,5799
7322,20079
7323,5848
7326,23649
7335,4993
7340,27446
7349,8302
7354,7868
7356,6007
7360,24052
7364,9242
7367,1694
7370,18273
7372,1392
7373,11942
7375,1273
7376,12173
7380,19048
7381,18931
7386,25551
7389,25656
7390,25678
7399,11079
7400,13278
7408,16722
7409,10948
7410,26546
7411,16918
7417,24194
7427,23669
7432,25488
7446,4040
7456,3723
7458,29180
7459,1041
7465,23071
7466,1041
7467,17905
7469,12736
7473,7868
7474,11682
7475,15033
7479,24851
7490,25733
7492,3805
7495,9751
7500,1229
7511,24275
7518,9968
7522,23236
7541,17163
7542,13067
7552,29203
7555,18653
7559,13079
7560,11679
7561,500
7567,13984
7568,17455
7572,3886
7576,2353
7577,2199
7583,23342
7600,14055
7601,22732
7602,25331
7606,29473
7610,25321
7611,27508
7612,6348
7613,10404
7616,962
7618,9831
7620,7680
7622,23455
7624,20297
7626,18630
7628,834
7631,9856
7637,23433
7645,4816
7648,7037
7654,18024
7660,26674
7668,6465
7671,4361
7680,7620
7685,10788
7692,4411
7695,5470
7703,23999
7704,4479
7706,1831
7707,13070
7708,14853
7710,10535
7719,12444
7720,14536
7727,15787
7728,24460
7729,10840
7737,7311
7740,11160
7741,25289
7743,4544
7747,19661
7748,5851
7750,11122
7754,215
7756,5962
7757,14914
7762,7227
7766,931
7773,8558
7780,28391
7812,24128
7817,11523
7820,23770
7822,2909
7827,20551
7829,13247
7837,29388
7842,12013
7843,17297
7847,25305
7850,23166
7856,23214
7862,24375
7866,15146
7868,11080
7871,5998
7875,3252
7893,13442
7902,5086
7907,25511
7910,7386
7914,643
7917,6630
7922,13059
7927,25794
7928,15024
7930,13277
7933,11460
7936,554
7940,1119
7943,527
7951,24139
7954,10795
7955,1131
7957,18808
7963,4544
7975,25366
7976,21445
7977,3029
7978,17986
7980,20531
7988,7323
7989,27763
7990,27418
7995,3329
7997,11578
8000,12251
8005,155
8007,25323
8010,16205
8020,3821
8024,29473
8025,29464
8027,19027
8028,16376
8034,83
8038,2033
8039,8654
8043,16754
8049,4989
8058,90
8074,23623
8081,19196
8082,23969
8087,25086
8089,13350
8090,15390
8094,1397
8097,14821
8099,7233
8107,14946
8111,21738
8118,25794
8122,26718
8138,11199
8148,15269
8149,25260
8150,350
8154,12924
8156,14596
8166,19341
8167,13911
8171,11734
8173,3228
8176,871
8186,4208
8187,2542
8188,1827
8191,27653
8193,504
8202,14101
8207,2816
8210,8721
8219,11151
8220,760
8226,14596
8230,6606
8231,11882
8233,10169
8234,3377
8236,26618
8238,17932
8240,5466
8257,26464
8261,11127
8265,23649
8269,11733
8270,23291
8277,5315
8278,13494
8283,2783
8287,14447
8294,26298
8296,2445
8302,14766
8304,9988
8307,19328
8311,20823
8313,21979
8316,26160
8324,13077
8327,4691
8334,29384
8336,834
8338,4038
8339,26546
8357,588
8358,10840
8359,28881
8365,21503
8370,10871
8375,6734
8382,2209
8383,3384
8384,5797
8385,20630
8389,5306
8390,27683
8392,27711
8396,10091
8397,2576
8409,6371
8410,23841
8412,8965
8414,1739
8420,28570
8425,21975
8426,10872
8439,20444
8443,26900
8446,20338
8457,3536
8465,20706
8477,11347
8479,12705
8483,12994
8489,12620
8494,17533
8495,25098
8497,21468
8499,28603
8500,21146
8504,13853
8508,2605
8511,24616
8517,4235
8519,27335
8526,10740
8528,25295
8530,28976
8533,13391
8535,16975
8540,6823
8552,28463
8558,21233
8565,11628
8573,21962
8598,18496
8603,11080
8622,14400
8624,6214
8625,18501
8628,14603
8630,19616
8631,20449
8633,10070
8637,27791
8641,15734
8643,17882
8651,6820
8654,10893
8662,12168
8668,3463
8669,23740
8676,29547
8679,2024
8680,11060
8684,24412
8689,3627
8690,2960
8691,9227
8692,3300
8693,5330
8696,21941
8698,7297
8702,28754
8704,16903
8706,20555
8715,26614
8717,8327
8719,3390
8721,8210
8724,230
8725,21692
8726,15283
8731,871
8735,14788
8737,20291
8738,23492
8739,16944
8742,15269
8750,9441
8751,21632
8758,18964
8761,26153
8763,19277
8764,27879
8766,5957
8767,21593
8769,11773
8775,10559
8778,4544
8783,14153
8786,23338
8792,11176
8798,17660
8799,20757
8805,26333
8814,28859
8815,24977
8816,11793
8818,12865
8822,24341
8826,17456
8830,2812
8838,6247
8842,11176
8850,8261
8851,1565
8856,13668
8860,29206
8865,3555
8868,28169
8869,18739
8878,21878
8885,21160
8889,23649
8890,24015
8896,3228
8898,13783
8901,4339
8911,18765
8926,18597
8930,432
8939,14252
8942,17520
8943,25933
8964,4331
8965,28641
8966,15320
8970,16944
8976,559
8978,7868
8980,28727
8987,9878
8991,1115
8992,17357
8993,4131
8996,13103
8998,6104
9000,20835
9003,22831
9018,5736
9021,23683
9024,57
9026,9878
9030,7090
9031,15913
9045,18843
9048,27255
9051,18736
9053,15144
9066,27763
9069,15734
9072,22828
9079,10831
9083,29247
9086,28617
9087,22524
9090,11304
9101,16945
9109,13483
9111,18950
9120,2524
9124,20914
9131,17906
9136,669
9138,8074
9140,25792
9147,18126
9152,20896
9153,14373
9160,9487
9162,10329
9165,5462
9175,13737
9180,4549
9181,22162
9182,1313
9189,2436
9192,3803
9193,22211
9195,17214
9203,16705
9205,1363
9207,2734
9209,27946
9210,13097
9213,25260
9216,3938
9220,26619
9226,4667
9227,3938
9230,22583
9232,15079
9235,27371
9236,22393
9240,16527
9242,5592
9250,13216
9252,28690
9258,27467
9273,13077
9275,19539
9284,16664
9290,1966
9291,11125
9293,15859
9295,25012
9297,16134
9301,1756
9302,26837
9304,25792
9305,11363
9312,11452
9315,23890
9317,6908
9326,1878
9329,5185
9340,27791
9341,10532
9343,20411
9349,18627
9357,22323
9363,12495
9365,19038
9369,10604
9376,27763
9379,22447
9381,11041
9384,18973
9389,16754
9390,26521
9392,9846
9396,760
9397,21376
9398,8236
9413,23120
9426,28976
9437,12731
9441,18324
9445,9746
9450,22547
9452,12852
9454,27886
9456,15022
9458,12240
9462,23953
9464,17664
9465,26913
9469,23439
9471,23076
9472,22016
9479,12052
9486,15004
9487,9160
9489,16599
9499,6868
9502,17195
9503,16918
9504,13997
9512,18564
9522,6465
9525,15639
9532,29529
9533,11594
9535,25403
9539,24676
9540,4958
9544,23198
9548,15879
9549,19514
9555,11670
9558,5955
9563,14415
9566,26378
9567,23031
9569,3272
9579,2209
9582,13748
9589,5680
9590,5573
9609,599
9611,9688
9612,5157
9613,29234
9620,4571
9626,6089
9629,845
9632,22043
9633,15138
9637,18126
9639,2683
9640,14646
9641,5266
9643,25839
9645,27840
9648,349
9651,24486
9653,23338
9656,19430
9657,18730
9658,28181
9659,5152
9665,15498
9669,26665
9671,15584
9678,7914
9683,22106
9685,8976
9688,9611
9695,3328
9702,16550
9709,21121
9712,20536
9713,25935
9714,5043
9724,13247
9736,18097
9738,5469
9745,28937
9746,12307
9750,8890
9751,10151
9765,22113
9782,18743
9786,4958
9792,23649
9794,5558
9799,18572
9800,6402
9802,13787
9804,12490
9806,9894
9813,9916
9814,12914
9815,2270
9817,12599
9824,18497
9829,7354
9831,446
9834,5264
9838,2257
9842,22244
9846,9392
9848,2610
